SRC,MISSION_TIME,SS_TIME,ID,INTERN_TEMP,EXTERN_TEMP,RELAT_HUMID,EXTERN_PRESS,DEW_POINT,SHOCK_X,SHOCK_Y,SHOCK_Z
SW_EM,2018-08-26 05:08:04.086,2018-08-26 05-08-03,EM0,21.38,-38.37,8.19,11.17,-60.98,0.00,0.00,0.00
SW_EM,2018-08-26 05:08:09.088,2018-08-26 05-08-08,EM0,21.38,-38.36,8.14,11.12,-61.02,0.00,0.00,0.00
SW_EM,2018-08-26 05:08:14.124,2018-08-26 05-08-13,EM0,21.38,-38.35,8.16,11.09,-61.00,0.00,0.00,0.00
SW_EM,2018-08-26 05:08:19.145,2018-08-26 05-08-18,EM0,21.38,-38.34,8.18,11.12,-60.97,0.00,0.00,0.00
SW_EM,2018-08-26 05:08:24.193,2018-08-26 05-08-23,EM0,21.38,-38.33,8.12,11.08,-61.02,0.00,0.00,0.00
SW_EM,2018-08-26 05:08:29.231,2018-08-26 05-08-28,EM0,21.31,-38.33,8.04,11.06,-61.10,0.00,0.00,0.00
SW_EM,2018-08-26 05:08:34.242,2018-08-26 05-08-33,EM0,21.31,-38.33,8.00,11.03,-61.14,0.00,0.00,0.00
SW_EM,2018-08-26 05:08:39.270,2018-08-26 05-08-38,EM0,21.31,-38.32,7.86,11.01,-61.27,0.00,0.00,0.00
SW_EM,2018-08-26 05:08:50.238,2018-08-26 05-08-43,EM0,21.31,-38.31,7.84,11.01,-61.28,0.00,0.00,0.00
SW_EM,2018-08-26 05:08:51.512,2018-08-26 05-08-48,EM0,21.31,-38.30,7.71,10.98,-61.41,0.00,0.00,0.00
SW_EM,2018-08-26 05:08:53.778,2018-08-26 05-08-53,EM0,21.25,-38.30,7.53,10.93,-61.60,0.00,0.00,0.00
SW_EM,2018-08-26 05:08:59.315,2018-08-26 05-08-58,EM0,21.31,-38.29,7.44,10.96,-61.69,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:04.337,2018-08-26 05-09-03,EM0,21.25,-38.28,7.42,10.96,-61.70,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:09.372,2018-08-26 05-09-08,EM0,21.31,-38.27,7.38,10.87,-61.74,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:14.360,2018-08-26 05-09-13,EM0,21.25,-38.27,7.27,10.86,-61.85,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:19.406,2018-08-26 05-09-18,EM0,21.31,-38.26,7.17,10.87,-61.95,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:24.403,2018-08-26 05-09-23,EM0,21.25,-38.24,7.16,10.93,-61.95,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:29.404,2018-08-26 05-09-28,EM0,21.25,-38.24,7.07,10.86,-62.05,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:34.442,2018-08-26 05-09-33,EM0,21.25,-38.24,6.94,10.85,-62.19,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:39.450,2018-08-26 05-09-38,EM0,21.25,-38.23,6.89,10.82,-62.24,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:44.443,2018-08-26 05-09-43,EM0,21.13,-38.22,6.80,10.85,-62.34,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:49.465,2018-08-26 05-09-48,EM0,21.19,-38.21,6.73,10.77,-62.41,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:54.454,2018-08-26 05-09-53,EM0,21.19,-38.21,6.75,10.80,-62.39,0.00,0.00,0.00
SW_EM,2018-08-26 05:09:59.463,2018-08-26 05-09-58,EM0,21.13,-38.20,6.71,10.75,-62.44,0.00,0.00,0.00
SW_EM,2018-08-26 05:10:04.476,2018-08-26 05-10-03,EM0,21.19,-38.20,6.66,10.82,-62.50,0.00,0.00,0.00
SW_EM,2018-08-26 05:10:09.483,2018-08-26 05-10-08,EM0,21.13,-38.18,6.80,10.75,-62.30,0.00,0.00,0.00
SW_EM,2018-08-26 05:10:14.485,2018-08-26 05-10-13,EM0,21.13,-38.18,6.65,10.78,-62.49,0.00,0.00,0.00
SW_EM,2018-08-26 05:10:19.516,2018-08-26 05-10-18,EM0,21.13,-38.18,6.75,10.79,-62.36,0.00,0.00,0.00
SW_EM,2018-08-26 05:10:24.488,2018-08-26 05-10-24,EM0,21.13,-38.17,6.79,10.72,-62.31,0.00,0.00,0.00
SW_EM,2018-08-26 05:10:29.502,2018-08-26 05-10-29,EM0,21.13,-38.16,6.83,10.68,-62.25,0.00,0.00,0.00
SW_EM,2018-08-26 05:10:34.532,2018-08-26 05-10-34,EM0,21.13,-38.16,6.89,10.71,-62.18,0.00,0.00,0.00
SW_EM,2018-08-26 05:10:39.554,2018-08-26 05-10-39,EM0,21.13,-38.15,7.02,10.70,-62.03,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:00.349,2018-08-26 05-10-44,EM0,21.06,-38.15,7.09,10.69,-61.95,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:01.510,2018-08-26 05-10-49,EM0,21.13,-38.14,7.14,10.69,-61.89,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:01.651,2018-08-26 05-10-54,EM0,21.06,-38.13,7.28,10.72,-61.73,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:01.844,2018-08-26 05-10-59,EM0,21.06,-38.12,7.31,10.68,-61.69,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:04.531,2018-08-26 05-11-04,EM0,21.06,-38.12,7.47,10.69,-61.51,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:09.297,2018-08-26 05-11-09,EM0,21.00,-38.12,7.65,10.67,-61.33,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:14.650,2018-08-26 05-11-14,EM0,21.00,-38.10,7.76,10.64,-61.20,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:19.636,2018-08-26 05-11-19,EM0,21.00,-38.10,7.74,10.61,-61.22,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:24.650,2018-08-26 05-11-24,EM0,21.06,-38.09,7.77,10.63,-61.18,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:29.668,2018-08-26 05-11-29,EM0,21.00,-38.09,7.94,10.63,-61.01,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:34.684,2018-08-26 05-11-34,EM0,21.00,-38.08,7.92,10.60,-61.02,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:39.692,2018-08-26 05-11-39,EM0,21.00,-38.08,8.03,10.62,-60.91,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:44.715,2018-08-26 05-11-44,EM0,21.00,-38.07,8.13,10.59,-60.80,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:49.756,2018-08-26 05-11-49,EM0,21.00,-38.07,8.21,10.54,-60.72,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:54.726,2018-08-26 05-11-54,EM0,20.94,-38.06,8.23,10.57,-60.70,0.00,0.00,0.00
SW_EM,2018-08-26 05:11:59.775,2018-08-26 05-11-59,EM0,21.00,-38.06,8.14,10.55,-60.78,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:04.771,2018-08-26 05-12-04,EM0,21.00,-38.05,8.09,10.54,-60.82,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:09.788,2018-08-26 05-12-09,EM0,21.00,-38.05,7.92,10.57,-60.99,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:14.747,2018-08-26 05-12-14,EM0,20.94,-38.04,7.85,10.47,-61.05,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:19.755,2018-08-26 05-12-19,EM0,20.88,-38.03,7.79,10.50,-61.11,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:24.769,2018-08-26 05-12-24,EM0,20.94,-38.03,7.63,10.47,-61.27,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:29.819,2018-08-26 05-12-29,EM0,20.88,-38.02,7.56,10.45,-61.34,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:34.853,2018-08-26 05-12-34,EM0,20.88,-38.01,7.56,10.48,-61.33,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:39.857,2018-08-26 05-12-39,EM0,20.88,-38.01,7.42,10.45,-61.48,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:50.289,2018-08-26 05-12-44,EM0,20.88,-38.00,7.38,10.46,-61.51,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:51.512,2018-08-26 05-12-49,EM0,20.88,-37.99,7.51,10.48,-61.36,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:54.881,2018-08-26 05-12-54,EM0,20.88,-37.99,7.48,10.37,-61.38,0.00,0.00,0.00
SW_EM,2018-08-26 05:12:59.938,2018-08-26 05-12-59,EM0,20.88,-37.98,7.44,10.40,-61.43,0.00,0.00,0.00
SW_EM,2018-08-26 05:13:04.981,2018-08-26 05-13-04,EM0,20.81,-37.98,7.54,10.32,-61.32,0.00,0.00,0.00
SW_EM,2018-08-26 05:13:09.981,2018-08-26 05-13-09,EM0,20.88,-37.97,7.48,10.32,-61.38,0.00,0.00,0.00
SW_EM,2018-08-26 05:13:15.023,2018-08-26 05-13-14,EM0,20.88,-37.98,7.43,10.36,-61.44,0.00,0.00,0.00
SW_EM,2018-08-26 05:13:20.041,2018-08-26 05-13-19,EM0,20.81,-37.97,7.48,10.32,-61.38,0.00,0.00,0.00
SW_EM,2018-08-26 05:13:25.072,2018-08-26 05-13-24,EM0,20.81,-37.96,7.39,10.27,-61.47,0.00,0.00,0.00
SW_EM,2018-08-26 05:13:30.111,2018-08-26 05-13-29,EM0,20.81,-37.96,7.49,10.31,-61.36,0.00,0.00,0.00
SW_EM,2018-08-26 05:13:35.114,2018-08-26 05-13-34,EM0,20.81,-37.95,7.47,10.28,-61.37,0.00,0.00,0.00
SW_EM,2018-08-26 05:13:40.149,2018-08-26 05-13-39,EM0,20.81,-37.95,7.58,10.22,-61.26,0.00,0.00,0.00
SW_EM,2018-08-26 05:13:45.193,2018-08-26 05-13-44,EM0,20.81,-37.94,7.56,10.18,-61.27,0.00,0.00,0.00
SW_EM,2018-08-26 05:13:50.182,2018-08-26 05-13-49,EM0,20.75,-37.94,7.64,10.17,-61.19,0.00,0.00,0.00
SW_EM,2018-08-26 05:13:55.201,2018-08-26 05-13-54,EM0,20.69,-37.93,7.65,10.17,-61.17,0.00,0.00,0.00
SW_EM,2018-08-26 05:14:00.254,2018-08-26 05-13-59,EM0,20.75,-37.93,7.61,10.19,-61.21,0.00,0.00,0.00
SW_EM,2018-08-26 05:14:05.263,2018-08-26 05-14-04,EM0,20.75,-37.92,7.59,10.21,-61.22,0.00,0.00,0.00
SW_EM,2018-08-26 05:14:10.286,2018-08-26 05-14-09,EM0,20.75,-37.92,7.49,10.15,-61.33,0.00,0.00,0.00
SW_EM,2018-08-26 05:14:15.285,2018-08-26 05-14-14,EM0,20.75,-37.91,7.45,10.17,-61.36,0.00,0.00,0.00
SW_EM,2018-08-26 05:14:20.324,2018-08-26 05-14-19,EM0,20.69,-37.91,7.34,10.15,-61.49,0.00,0.00,0.00
SW_EM,2018-08-26 05:14:25.331,2018-08-26 05-14-24,EM0,20.69,-37.90,7.26,10.12,-61.57,0.00,0.00,0.00
SW_EM,2018-08-26 05:14:30.339,2018-08-26 05-14-29,EM0,20.69,-37.90,7.16,10.07,-61.68,0.00,0.00,0.00
SW_EM,2018-08-26 05:14:35.338,2018-08-26 05-14-34,EM0,20.75,-37.90,7.09,10.11,-61.76,0.00,0.00,0.00
SW_EM,2018-08-26 05:14:40.082,2018-08-26 05-14-39,EM0,20.69,-37.89,6.94,10.07,-61.92,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:01.509,2018-08-26 05-14-44,EM0,20.69,-37.88,6.86,10.06,-62.00,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:01.649,2018-08-26 05-14-49,EM0,20.63,-37.88,6.72,10.05,-62.16,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:01.794,2018-08-26 05-14-54,EM0,20.69,-37.87,6.64,10.03,-62.25,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:01.935,2018-08-26 05-14-59,EM0,20.63,-37.87,6.53,10.05,-62.38,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:05.455,2018-08-26 05-15-04,EM0,20.63,-37.87,6.51,10.01,-62.40,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:10.425,2018-08-26 05-15-09,EM0,20.63,-37.87,6.36,9.97,-62.58,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:15.466,2018-08-26 05-15-14,EM0,20.63,-37.86,6.37,10.03,-62.56,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:20.444,2018-08-26 05-15-19,EM0,20.63,-37.86,6.35,10.00,-62.59,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:25.083,2018-08-26 05-15-25,EM0,20.63,-37.85,6.28,10.00,-62.67,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:30.452,2018-08-26 05-15-30,EM0,20.56,-37.85,6.28,10.01,-62.67,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:35.528,2018-08-26 05-15-35,EM0,20.56,-37.84,6.18,9.98,-62.79,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:40.493,2018-08-26 05-15-40,EM0,20.56,-37.84,6.19,10.00,-62.77,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:45.577,2018-08-26 05-15-45,EM0,20.56,-37.82,6.17,10.00,-62.79,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:50.516,2018-08-26 05-15-50,EM0,20.56,-37.82,6.13,10.02,-62.85,0.00,0.00,0.00
SW_EM,2018-08-26 05:15:55.581,2018-08-26 05-15-55,EM0,20.63,-37.82,6.13,9.98,-62.85,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:00.519,2018-08-26 05-16-00,EM0,20.50,-37.82,6.15,10.00,-62.82,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:05.643,2018-08-26 05-16-05,EM0,20.56,-37.82,6.04,10.03,-62.96,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:10.527,2018-08-26 05-16-10,EM0,20.56,-37.81,6.06,10.04,-62.93,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:15.652,2018-08-26 05-16-15,EM0,20.56,-37.81,5.98,10.00,-63.03,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:20.558,2018-08-26 05-16-20,EM0,20.56,-37.80,6.09,9.94,-62.88,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:25.705,2018-08-26 05-16-25,EM0,20.50,-37.80,6.19,9.96,-62.75,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:30.580,2018-08-26 05-16-30,EM0,20.50,-37.79,6.21,9.94,-62.72,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:35.736,2018-08-26 05-16-35,EM0,20.50,-37.79,6.44,10.01,-62.42,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:40.087,2018-08-26 05-16-40,EM0,20.50,-37.79,6.42,9.97,-62.45,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:51.511,2018-08-26 05-16-45,EM0,20.44,-37.79,6.71,9.93,-62.10,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:51.653,2018-08-26 05-16-50,EM0,20.50,-37.78,6.76,9.95,-62.03,0.00,0.00,0.00
SW_EM,2018-08-26 05:16:55.764,2018-08-26 05-16-55,EM0,20.50,-37.78,6.87,9.97,-61.91,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:00.400,2018-08-26 05-17-00,EM0,20.50,-37.77,7.04,9.91,-61.70,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:05.804,2018-08-26 05-17-05,EM0,20.44,-37.78,7.02,9.92,-61.73,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:10.423,2018-08-26 05-17-10,EM0,20.44,-37.77,6.94,9.91,-61.82,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:15.830,2018-08-26 05-17-15,EM0,20.44,-37.77,7.04,9.89,-61.70,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:20.568,2018-08-26 05-17-20,EM0,20.44,-37.76,7.05,9.87,-61.69,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:25.882,2018-08-26 05-17-25,EM0,20.44,-37.76,6.95,9.92,-61.80,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:30.596,2018-08-26 05-17-30,EM0,20.44,-37.75,6.99,9.92,-61.74,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:35.957,2018-08-26 05-17-35,EM0,20.38,-37.75,6.86,9.88,-61.89,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:40.624,2018-08-26 05-17-40,EM0,20.38,-37.75,6.86,9.86,-61.89,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:45.958,2018-08-26 05-17-45,EM0,20.38,-37.74,6.86,9.80,-61.88,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:50.636,2018-08-26 05-17-50,EM0,20.38,-37.74,6.89,9.79,-61.85,0.00,0.00,0.00
SW_EM,2018-08-26 05:17:56.026,2018-08-26 05-17-55,EM0,20.38,-37.73,6.99,9.81,-61.73,0.00,0.00,0.00
SW_EM,2018-08-26 05:18:00.642,2018-08-26 05-18-00,EM0,20.38,-37.73,6.95,9.77,-61.77,0.00,0.00,0.00
SW_EM,2018-08-26 05:18:06.062,2018-08-26 05-18-05,EM0,20.31,-37.73,6.91,9.73,-61.82,0.00,0.00,0.00
SW_EM,2018-08-26 05:18:10.680,2018-08-26 05-18-10,EM0,20.31,-37.72,6.95,9.73,-61.77,0.00,0.00,0.00
SW_EM,2018-08-26 05:18:16.072,2018-08-26 05-18-15,EM0,20.38,-37.72,6.91,9.72,-61.81,0.00,0.00,0.00
SW_EM,2018-08-26 05:18:20.708,2018-08-26 05-18-20,EM0,20.31,-37.71,7.12,9.64,-61.56,0.00,0.00,0.00
SW_EM,2018-08-26 05:18:26.108,2018-08-26 05-18-25,EM0,20.31,-37.71,7.06,9.68,-61.63,0.00,0.00,0.00
SW_EM,2018-08-26 05:18:30.725,2018-08-26 05-18-30,EM0,20.38,-37.70,7.13,9.69,-61.55,0.00,0.00,0.00
SW_EM,2018-08-26 05:18:36.137,2018-08-26 05-18-35,EM0,20.31,-37.70,7.09,9.64,-61.59,0.00,0.00,0.00
SW_EM,2018-08-26 05:18:40.126,2018-08-26 05-18-40,EM0,20.31,-37.70,7.12,9.64,-61.56,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:01.523,2018-08-26 05-18-45,EM0,20.31,-37.70,7.13,9.60,-61.55,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:01.626,2018-08-26 05-18-50,EM0,20.25,-37.70,6.96,9.58,-61.74,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:01.730,2018-08-26 05-18-55,EM0,20.25,-37.68,6.84,9.58,-61.86,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:01.896,2018-08-26 05-19-00,EM0,20.25,-37.68,6.78,9.55,-61.93,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:06.276,2018-08-26 05-19-05,EM0,20.25,-37.68,6.68,9.52,-62.04,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:10.452,2018-08-26 05-19-10,EM0,20.25,-37.68,6.68,9.50,-62.04,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:16.350,2018-08-26 05-19-15,EM0,20.25,-37.67,6.53,9.51,-62.23,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:20.490,2018-08-26 05-19-20,EM0,20.25,-37.67,6.50,9.56,-62.26,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:26.373,2018-08-26 05-19-25,EM0,20.25,-37.67,6.48,9.51,-62.29,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:30.519,2018-08-26 05-19-30,EM0,20.19,-37.66,6.29,9.46,-62.51,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:36.401,2018-08-26 05-19-35,EM0,20.19,-37.66,6.19,9.47,-62.64,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:40.519,2018-08-26 05-19-40,EM0,20.25,-37.65,6.20,9.46,-62.62,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:46.444,2018-08-26 05-19-45,EM0,20.19,-37.64,6.18,9.51,-62.63,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:50.572,2018-08-26 05-19-50,EM0,20.19,-37.64,6.24,9.53,-62.56,0.00,0.00,0.00
SW_EM,2018-08-26 05:19:56.468,2018-08-26 05-19-55,EM0,20.19,-37.64,6.29,9.47,-62.50,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:01.514,2018-08-26 05-20-00,EM0,20.19,-37.63,6.34,9.48,-62.43,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:06.494,2018-08-26 05-20-05,EM0,20.19,-37.63,6.48,9.41,-62.25,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:11.506,2018-08-26 05-20-10,EM0,20.13,-37.62,6.46,9.46,-62.27,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:16.496,2018-08-26 05-20-16,EM0,20.13,-37.62,6.52,9.44,-62.20,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:21.509,2018-08-26 05-20-21,EM0,20.13,-37.61,6.53,9.46,-62.18,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:26.524,2018-08-26 05-20-26,EM0,20.13,-37.61,6.51,9.40,-62.20,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:31.506,2018-08-26 05-20-31,EM0,20.13,-37.61,6.49,9.42,-62.23,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:36.564,2018-08-26 05-20-36,EM0,20.13,-37.60,6.47,9.44,-62.24,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:41.572,2018-08-26 05-20-41,EM0,20.13,-37.59,6.49,9.45,-62.21,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:46.558,2018-08-26 05-20-46,EM0,20.13,-37.59,6.47,9.45,-62.23,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:51.569,2018-08-26 05-20-51,EM0,20.13,-37.59,6.43,9.44,-62.28,0.00,0.00,0.00
SW_EM,2018-08-26 05:20:56.622,2018-08-26 05-20-56,EM0,20.06,-37.58,6.43,9.43,-62.27,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:01.623,2018-08-26 05-21-01,EM0,20.13,-37.58,6.39,9.42,-62.32,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:06.621,2018-08-26 05-21-06,EM0,20.06,-37.57,6.32,9.42,-62.40,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:07.752,2018-08-26 05-21-11,EM0,20.06,-37.57,6.16,9.43,-62.60,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:18.581,2018-08-26 05-21-16,EM0,20.06,-37.57,6.21,9.46,-62.54,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:21.625,2018-08-26 05-21-21,EM0,20.06,-37.57,6.18,9.40,-62.58,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:26.745,2018-08-26 05-21-26,EM0,20.06,-37.56,6.23,9.42,-62.51,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:31.741,2018-08-26 05-21-31,EM0,20.00,-37.56,6.11,9.45,-62.66,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:36.759,2018-08-26 05-21-36,EM0,20.00,-37.55,6.09,9.41,-62.68,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:41.799,2018-08-26 05-21-41,EM0,20.00,-37.55,6.07,9.43,-62.70,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:46.789,2018-08-26 05-21-46,EM0,20.06,-37.54,6.04,9.46,-62.73,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:51.820,2018-08-26 05-21-51,EM0,20.00,-37.54,5.99,9.42,-62.80,0.00,0.00,0.00
SW_EM,2018-08-26 05:21:56.856,2018-08-26 05-21-56,EM0,20.00,-37.54,6.04,9.39,-62.73,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:01.871,2018-08-26 05-22-01,EM0,19.94,-37.53,6.05,9.45,-62.71,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:06.900,2018-08-26 05-22-06,EM0,19.94,-37.52,5.95,9.41,-62.83,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:11.947,2018-08-26 05-22-11,EM0,20.00,-37.52,5.90,9.40,-62.90,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:16.937,2018-08-26 05-22-16,EM0,20.00,-37.51,5.82,9.38,-63.00,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:21.944,2018-08-26 05-22-21,EM0,19.94,-37.51,5.92,9.37,-62.86,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:26.978,2018-08-26 05-22-26,EM0,20.00,-37.51,5.84,9.39,-62.97,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:31.964,2018-08-26 05-22-31,EM0,20.00,-37.51,5.90,9.35,-62.89,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:36.980,2018-08-26 05-22-36,EM0,19.94,-37.50,5.79,9.34,-63.03,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:41.982,2018-08-26 05-22-41,EM0,19.88,-37.50,5.84,9.32,-62.96,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:47.039,2018-08-26 05-22-46,EM0,19.88,-37.49,5.80,9.30,-63.01,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:52.028,2018-08-26 05-22-51,EM0,19.94,-37.49,5.85,9.31,-62.94,0.00,0.00,0.00
SW_EM,2018-08-26 05:22:57.050,2018-08-26 05-22-56,EM0,19.94,-37.49,5.85,9.28,-62.94,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:02.076,2018-08-26 05-23-01,EM0,19.88,-37.49,5.90,9.33,-62.87,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:07.086,2018-08-26 05-23-06,EM0,19.94,-37.48,5.89,9.33,-62.88,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:07.788,2018-08-26 05-23-11,EM0,19.94,-37.48,6.03,9.29,-62.70,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:28.502,2018-08-26 05-23-16,EM0,19.94,-37.47,6.05,9.29,-62.66,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:28.651,2018-08-26 05-23-21,EM0,19.88,-37.47,6.02,9.27,-62.70,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:28.753,2018-08-26 05-23-26,EM0,19.88,-37.46,5.98,9.30,-62.75,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:32.129,2018-08-26 05-23-31,EM0,19.88,-37.46,5.87,9.21,-62.89,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:37.223,2018-08-26 05-23-36,EM0,19.81,-37.46,6.01,9.18,-62.71,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:42.229,2018-08-26 05-23-41,EM0,19.88,-37.45,6.01,9.20,-62.70,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:47.262,2018-08-26 05-23-46,EM0,19.88,-37.45,5.94,9.16,-62.79,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:52.261,2018-08-26 05-23-51,EM0,19.81,-37.44,5.93,9.17,-62.79,0.00,0.00,0.00
SW_EM,2018-08-26 05:23:57.272,2018-08-26 05-23-56,EM0,19.81,-37.44,5.79,9.18,-62.98,0.00,0.00,0.00
SW_EM,2018-08-26 05:24:02.272,2018-08-26 05-24-01,EM0,19.81,-37.44,5.65,9.15,-63.17,0.00,0.00,0.00
SW_EM,2018-08-26 05:24:07.297,2018-08-26 05-24-06,EM0,19.88,-37.43,5.72,9.16,-63.07,0.00,0.00,0.00
