SRC,MISSION_TIME,SS_TIME,ID,EVENT_INFO
SW_EM,2018-08-26 13:40:40.083,2018-08-26 13-40-31,EVENT,LOW_MEMORY 94.504MB
SW_EM,2018-08-26 13:40:40.326,2018-08-26 13-40-32,EVENT,LOW_MEMORY 94.536MB
SW_EM,2018-08-26 13:40:40.464,2018-08-26 13-40-33,EVENT,LOW_MEMORY 94.596MB
SW_EM,2018-08-26 13:40:40.590,2018-08-26 13-40-34,EVENT,LOW_MEMORY 94.66MB
SW_EM,2018-08-26 13:40:40.873,2018-08-26 13-40-35,EVENT,LOW_MEMORY 94.488MB
SW_EM,2018-08-26 13:40:41.065,2018-08-26 13-40-36,EVENT,LOW_MEMORY 94.596MB
SW_EM,2018-08-26 13:40:41.611,2018-08-26 13-40-37,EVENT,LOW_MEMORY 94.536MB
SW_EM,2018-08-26 13:40:41.744,2018-08-26 13-40-38,EVENT,LOW_MEMORY 94.44MB
SW_EM,2018-08-26 13:40:41.901,2018-08-26 13-40-39,EVENT,LOW_MEMORY 94.536MB
SW_EM,2018-08-26 13:40:42.158,2018-08-26 13-40-40,EVENT,LOW_MEMORY 94.416MB
SW_EM,2018-08-26 13:40:42.457,2018-08-26 13-40-41,EVENT,LOW_MEMORY 94.424MB
SW_EM,2018-08-26 13:40:43.437,2018-08-26 13-40-42,EVENT,LOW_MEMORY 94.48MB
SW_EM,2018-08-26 13:40:44.372,2018-08-26 13-40-43,EVENT,LOW_MEMORY 94.42MB
SW_EM,2018-08-26 13:40:45.410,2018-08-26 13-40-44,EVENT,LOW_MEMORY 94.56MB
SW_EM,2018-08-26 13:40:46.394,2018-08-26 13-40-45,EVENT,LOW_MEMORY 94.272MB
SW_EM,2018-08-26 13:40:47.611,2018-08-26 13-40-46,EVENT,LOW_MEMORY 94.34MB
SW_EM,2018-08-26 13:40:48.347,2018-08-26 13-40-47,EVENT,LOW_MEMORY 94.236MB
SW_EM,2018-08-26 13:40:49.424,2018-08-26 13-40-48,EVENT,LOW_MEMORY 94.536MB
SW_EM,2018-08-26 13:40:50.486,2018-08-26 13-40-49,EVENT,LOW_MEMORY 94.388MB
SW_EM,2018-08-26 13:40:51.424,2018-08-26 13-40-50,EVENT,LOW_MEMORY 94.56MB
SW_EM,2018-08-26 13:40:52.446,2018-08-26 13-40-51,EVENT,LOW_MEMORY 94.616MB
SW_EM,2018-08-26 13:40:53.475,2018-08-26 13-40-52,EVENT,LOW_MEMORY 94.624MB
SW_EM,2018-08-26 13:40:54.363,2018-08-26 13-40-53,EVENT,LOW_MEMORY 94.52MB
SW_EM,2018-08-26 13:40:55.494,2018-08-26 13-40-54,EVENT,LOW_MEMORY 94.536MB
SW_EM,2018-08-26 13:40:56.417,2018-08-26 13-40-55,EVENT,LOW_MEMORY 94.584MB
SW_EM,2018-08-26 13:40:57.580,2018-08-26 13-40-56,EVENT,LOW_MEMORY 94.328MB
SW_EM,2018-08-26 13:40:58.424,2018-08-26 13-40-57,EVENT,LOW_MEMORY 94.264MB
SW_EM,2018-08-26 13:40:59.473,2018-08-26 13-40-58,EVENT,LOW_MEMORY 94.268MB
SW_EM,2018-08-26 13:41:00.461,2018-08-26 13-40-59,EVENT,LOW_MEMORY 94.476MB
SW_EM,2018-08-26 13:41:01.458,2018-08-26 13-41-00,EVENT,LOW_MEMORY 94.544MB
SW_EM,2018-08-26 13:41:02.406,2018-08-26 13-41-01,EVENT,LOW_MEMORY 94.328MB
SW_EM,2018-08-26 13:41:03.441,2018-08-26 13-41-02,EVENT,LOW_MEMORY 94.328MB
SW_EM,2018-08-26 13:41:04.457,2018-08-26 13-41-03,EVENT,LOW_MEMORY 94.36MB
SW_EM,2018-08-26 13:41:05.456,2018-08-26 13-41-04,EVENT,LOW_MEMORY 94.328MB
SW_EM,2018-08-26 13:41:06.430,2018-08-26 13-41-05,EVENT,LOW_MEMORY 94.296MB
SW_EM,2018-08-26 13:41:08.007,2018-08-26 13-41-06,EVENT,LOW_MEMORY 94.484MB
SW_EM,2018-08-26 13:41:08.443,2018-08-26 13-41-07,EVENT,LOW_MEMORY 94.28MB
SW_EM,2018-08-26 13:41:09.443,2018-08-26 13-41-08,EVENT,LOW_MEMORY 94.272MB
SW_EM,2018-08-26 13:41:10.443,2018-08-26 13-41-09,EVENT,LOW_MEMORY 94.288MB
SW_EM,2018-08-26 13:41:11.461,2018-08-26 13-41-10,EVENT,LOW_MEMORY 94.32MB
SW_EM,2018-08-26 13:41:12.464,2018-08-26 13-41-11,EVENT,LOW_MEMORY 94.352MB
SW_EM,2018-08-26 13:41:13.465,2018-08-26 13-41-12,EVENT,LOW_MEMORY 94.264MB
SW_EM,2018-08-26 13:41:14.467,2018-08-26 13-41-13,EVENT,LOW_MEMORY 94.484MB
SW_EM,2018-08-26 13:41:15.462,2018-08-26 13-41-14,EVENT,LOW_MEMORY 94.328MB
SW_EM,2018-08-26 13:41:16.440,2018-08-26 13-41-15,EVENT,LOW_MEMORY 94.28MB
SW_EM,2018-08-26 13:41:17.560,2018-08-26 13-41-16,EVENT,LOW_MEMORY 94.296MB
SW_EM,2018-08-26 13:41:18.446,2018-08-26 13-41-17,EVENT,LOW_MEMORY 94.232MB
SW_EM,2018-08-26 13:41:19.444,2018-08-26 13-41-18,EVENT,LOW_MEMORY 97.324MB
SW_EM,2018-08-26 13:41:20.443,2018-08-26 13-41-19,EVENT,LOW_MEMORY 97.436MB
SW_EM,2018-08-26 13:41:21.422,2018-08-26 13-41-20,EVENT,LOW_MEMORY 97.428MB
SW_EM,2018-08-26 13:41:22.467,2018-08-26 13-41-21,EVENT,LOW_MEMORY 97.484MB
SW_EM,2018-08-26 13:41:23.430,2018-08-26 13-41-22,EVENT,LOW_MEMORY 97.476MB
SW_EM,2018-08-26 13:41:24.429,2018-08-26 13-41-23,EVENT,LOW_MEMORY 97.508MB
SW_EM,2018-08-26 13:41:25.429,2018-08-26 13-41-24,EVENT,LOW_MEMORY 97.568MB
SW_EM,2018-08-26 13:41:26.448,2018-08-26 13-41-25,EVENT,LOW_MEMORY 97.648MB
SW_EM,2018-08-26 13:41:27.557,2018-08-26 13-41-26,EVENT,LOW_MEMORY 97.584MB
SW_EM,2018-08-26 13:41:28.467,2018-08-26 13-41-27,EVENT,LOW_MEMORY 97.624MB
SW_EM,2018-08-26 13:41:29.415,2018-08-26 13-41-28,EVENT,LOW_MEMORY 97.624MB
SW_EM,2018-08-26 13:41:30.422,2018-08-26 13-41-29,EVENT,LOW_MEMORY 97.632MB
SW_EM,2018-08-26 13:41:31.446,2018-08-26 13-41-30,EVENT,LOW_MEMORY 97.632MB
SW_EM,2018-08-26 13:41:32.441,2018-08-26 13-41-31,EVENT,LOW_MEMORY 97.624MB
SW_EM,2018-08-26 13:41:33.444,2018-08-26 13-41-32,EVENT,LOW_MEMORY 97.616MB
SW_EM,2018-08-26 13:41:34.260,2018-08-26 13-41-33,EVENT,LOW_MEMORY 97.552MB
SW_EM,2018-08-26 13:41:35.411,2018-08-26 13-41-34,EVENT,LOW_MEMORY 97.552MB
SW_EM,2018-08-26 13:41:36.438,2018-08-26 13-41-35,EVENT,LOW_MEMORY 97.536MB
SW_EM,2018-08-26 13:41:36.499,2018-08-26 13-41-36,EVENT,LOW_MEMORY 97.6MB
SW_EM,2018-08-26 13:41:38.418,2018-08-26 13-41-37,EVENT,LOW_MEMORY 97.568MB
SW_EM,2018-08-26 13:41:39.420,2018-08-26 13-41-38,EVENT,LOW_MEMORY 97.568MB
SW_EM,2018-08-26 13:41:40.419,2018-08-26 13-41-39,EVENT,LOW_MEMORY 97.568MB
SW_EM,2018-08-26 13:41:41.440,2018-08-26 13-41-40,EVENT,LOW_MEMORY 97.528MB
SW_EM,2018-08-26 13:41:42.436,2018-08-26 13-41-41,EVENT,LOW_MEMORY 97.52MB
SW_EM,2018-08-26 13:41:43.415,2018-08-26 13-41-42,EVENT,LOW_MEMORY 97.568MB
SW_EM,2018-08-26 13:41:44.394,2018-08-26 13-41-43,EVENT,LOW_MEMORY 97.584MB
SW_EM,2018-08-26 13:41:45.396,2018-08-26 13-41-44,EVENT,LOW_MEMORY 97.568MB
SW_EM,2018-08-26 13:41:46.416,2018-08-26 13-41-45,EVENT,LOW_MEMORY 97.568MB
SW_EM,2018-08-26 13:41:46.539,2018-08-26 13-41-46,EVENT,LOW_MEMORY 97.6MB
SW_EM,2018-08-26 13:41:48.412,2018-08-26 13-41-47,EVENT,LOW_MEMORY 97.592MB
SW_EM,2018-08-26 13:41:49.413,2018-08-26 13-41-48,EVENT,LOW_MEMORY 97.632MB
SW_EM,2018-08-26 13:41:50.451,2018-08-26 13-41-49,EVENT,LOW_MEMORY 97.468MB
SW_EM,2018-08-26 13:41:51.443,2018-08-26 13-41-50,EVENT,LOW_MEMORY 97.436MB
SW_EM,2018-08-26 13:41:52.405,2018-08-26 13-41-51,EVENT,LOW_MEMORY 97.468MB
SW_EM,2018-08-26 13:41:53.415,2018-08-26 13-41-52,EVENT,LOW_MEMORY 97.5MB
SW_EM,2018-08-26 13:41:54.407,2018-08-26 13-41-53,EVENT,LOW_MEMORY 97.5MB
SW_EM,2018-08-26 13:41:55.454,2018-08-26 13-41-54,EVENT,LOW_MEMORY 97.468MB
SW_EM,2018-08-26 13:41:56.426,2018-08-26 13-41-55,EVENT,LOW_MEMORY 97.452MB
SW_EM,2018-08-26 13:41:56.599,2018-08-26 13-41-56,EVENT,LOW_MEMORY 97.46MB
SW_EM,2018-08-26 13:41:58.421,2018-08-26 13-41-57,EVENT,LOW_MEMORY 97.484MB
SW_EM,2018-08-26 13:41:59.435,2018-08-26 13-41-58,EVENT,LOW_MEMORY 97.304MB
SW_EM,2018-08-26 13:42:00.432,2018-08-26 13-41-59,EVENT,LOW_MEMORY 97.336MB
SW_EM,2018-08-26 13:42:01.421,2018-08-26 13-42-00,EVENT,LOW_MEMORY 97.156MB
SW_EM,2018-08-26 13:42:02.413,2018-08-26 13-42-01,EVENT,LOW_MEMORY 97.14MB
SW_EM,2018-08-26 13:42:03.415,2018-08-26 13-42-02,EVENT,LOW_MEMORY 97.172MB
SW_EM,2018-08-26 13:42:04.419,2018-08-26 13-42-03,EVENT,LOW_MEMORY 97.172MB
SW_EM,2018-08-26 13:42:05.423,2018-08-26 13-42-04,EVENT,LOW_MEMORY 97.14MB
SW_EM,2018-08-26 13:42:06.438,2018-08-26 13-42-05,EVENT,LOW_MEMORY 97.14MB
SW_EM,2018-08-26 13:42:06.630,2018-08-26 13-42-06,EVENT,LOW_MEMORY 97.328MB
SW_EM,2018-08-26 13:42:08.452,2018-08-26 13-42-07,EVENT,LOW_MEMORY 97.288MB
SW_EM,2018-08-26 13:42:09.418,2018-08-26 13-42-08,EVENT,LOW_MEMORY 97.32MB
SW_EM,2018-08-26 13:42:10.466,2018-08-26 13-42-09,EVENT,LOW_MEMORY 97.312MB
SW_EM,2018-08-26 13:42:11.440,2018-08-26 13-42-10,EVENT,LOW_MEMORY 97.376MB
SW_EM,2018-08-26 13:42:12.441,2018-08-26 13-42-11,EVENT,LOW_MEMORY 97.236MB
SW_EM,2018-08-26 13:42:13.424,2018-08-26 13-42-12,EVENT,LOW_MEMORY 97.22MB
SW_EM,2018-08-26 13:42:14.439,2018-08-26 13-42-13,EVENT,LOW_MEMORY 97.22MB
SW_EM,2018-08-26 13:42:15.440,2018-08-26 13-42-14,EVENT,LOW_MEMORY 97.22MB
SW_EM,2018-08-26 13:42:16.054,2018-08-26 13-42-15,EVENT,LOW_MEMORY 97.22MB
SW_EM,2018-08-26 13:42:26.284,2018-08-26 13-42-16,EVENT,LOW_MEMORY 97.236MB
SW_EM,2018-08-26 13:42:27.579,2018-08-26 13-42-17,EVENT,LOW_MEMORY 97.172MB
SW_EM,2018-08-26 13:42:27.729,2018-08-26 13-42-18,EVENT,LOW_MEMORY 97.212MB
SW_EM,2018-08-26 13:42:27.869,2018-08-26 13-42-19,EVENT,LOW_MEMORY 97.18MB
SW_EM,2018-08-26 13:42:28.070,2018-08-26 13-42-20,EVENT,LOW_MEMORY 97.04MB
SW_EM,2018-08-26 13:42:28.161,2018-08-26 13-42-21,EVENT,LOW_MEMORY 97.056MB
SW_EM,2018-08-26 13:42:28.303,2018-08-26 13-42-22,EVENT,LOW_MEMORY 97.328MB
SW_EM,2018-08-26 13:42:28.468,2018-08-26 13-42-23,EVENT,LOW_MEMORY 97.288MB
SW_EM,2018-08-26 13:42:28.657,2018-08-26 13-42-24,EVENT,LOW_MEMORY 97.256MB
SW_EM,2018-08-26 13:42:28.895,2018-08-26 13-42-25,EVENT,LOW_MEMORY 97.352MB
SW_EM,2018-08-26 13:42:29.031,2018-08-26 13-42-26,EVENT,LOW_MEMORY 97.352MB
SW_EM,2018-08-26 13:42:29.273,2018-08-26 13-42-27,EVENT,LOW_MEMORY 97.288MB
SW_EM,2018-08-26 13:42:29.981,2018-08-26 13-42-28,EVENT,LOW_MEMORY 97.296MB
SW_EM,2018-08-26 13:42:30.423,2018-08-26 13-42-29,EVENT,LOW_MEMORY 97.224MB
SW_EM,2018-08-26 13:42:31.458,2018-08-26 13-42-30,EVENT,LOW_MEMORY 97.288MB
