SRC,MISSION_TIME,SS_TIME,ID,SWEM_VERSION,SWEM_STATUS,CPU_USE,CPU_TEMP,MEM_FREE,TC_RX,TC_REJ,INTERN_TEMP,EXTERN_TEMP,EXTERN_PRESS,RELAT_HUMID,DERIVED_ALT,DEW_POINT
SW_EM,2018-08-26 04:14:38.301,2018-08-26 04-14-37,HK,2.5,EM_READY,59.52,60.1,415.028,0,0,29.88,-43.23,51.54,10.45,25122.62,-63.07
SW_EM,2018-08-26 04:15:08.372,2018-08-26 04-15-07,HK,2.5,EM_READY,59.18,60.1,414.376,0,0,29.81,-43.26,50.35,10.96,25320.33,-62.72
SW_EM,2018-08-26 04:15:38.344,2018-08-26 04-15-37,HK,2.5,EM_READY,63.55,60.1,414.252,0,0,29.75,-43.25,49.25,10.19,25506.34,-63.29
SW_EM,2018-08-26 04:16:08.445,2018-08-26 04-16-07,HK,2.5,EM_READY,62.39,60.1,413.972,0,0,29.63,-43.27,48.16,10.15,25694.87,-63.34
SW_EM,2018-08-26 04:16:38.522,2018-08-26 04-16-37,HK,2.5,EM_READY,57.34,60.1,413.648,0,0,29.50,-43.26,47.21,10.44,25862.71,-63.10
SW_EM,2018-08-26 04:17:08.612,2018-08-26 04-17-08,HK,2.5,EM_READY,52.56,59.6,413.416,0,0,29.38,-43.25,46.28,10.95,26031.31,-62.72
SW_EM,2018-08-26 04:17:38.577,2018-08-26 04-17-38,HK,2.5,EM_READY,47.80,60.1,413.196,0,0,29.31,-43.22,45.33,11.31,26205.98,-62.45
SW_EM,2018-08-26 04:18:08.708,2018-08-26 04-18-08,HK,2.5,EM_READY,50.00,59.6,412.732,0,0,29.19,-43.19,44.36,11.27,26387.64,-62.45
SW_EM,2018-08-26 04:18:38.766,2018-08-26 04-18-38,HK,2.5,EM_READY,48.39,59.6,412.516,0,0,29.06,-43.16,43.44,11.55,26566.24,-62.23
SW_EM,2018-08-26 04:19:08.855,2018-08-26 04-19-08,HK,2.5,EM_READY,48.31,59.6,412.188,0,0,29.00,-43.11,42.52,11.15,26746.33,-62.46
SW_EM,2018-08-26 04:19:38.854,2018-08-26 04-19-38,HK,2.5,EM_READY,52.79,59.1,411.928,0,0,28.88,-43.07,41.66,11.03,26918.54,-62.52
SW_EM,2018-08-26 04:20:08.963,2018-08-26 04-20-08,HK,2.5,EM_READY,46.67,59.1,411.724,0,0,28.75,-43.02,40.84,11.18,27086.53,-62.36
SW_EM,2018-08-26 04:20:38.960,2018-08-26 04-20-38,HK,2.5,EM_READY,51.82,59.1,411.68,0,0,28.69,-42.98,39.93,11.45,27275.53,-62.14
SW_EM,2018-08-26 04:21:08.987,2018-08-26 04-21-08,HK,2.5,EM_READY,53.94,59.1,411.284,0,0,28.63,-42.93,39.09,11.85,27454.98,-61.83
SW_EM,2018-08-26 04:21:38.991,2018-08-26 04-21-38,HK,2.5,EM_READY,47.48,59.1,410.88,0,0,28.44,-42.88,38.37,12.21,27612.60,-61.55
SW_EM,2018-08-26 04:22:09.076,2018-08-26 04-22-08,HK,2.5,EM_READY,54.23,59.1,410.524,0,0,28.38,-42.83,37.67,12.50,27767.37,-61.32
SW_EM,2018-08-26 04:22:39.049,2018-08-26 04-22-38,HK,2.5,EM_READY,52.33,59.1,410.2,0,0,28.25,-42.76,36.95,12.58,27930.00,-61.21
SW_EM,2018-08-26 04:23:08.775,2018-08-26 04-23-08,HK,2.5,EM_READY,53.73,59.1,409.872,0,0,28.19,-42.70,36.11,12.70,28125.19,-61.08
SW_EM,2018-08-26 04:23:39.124,2018-08-26 04-23-38,HK,2.5,EM_READY,51.24,59.1,409.564,0,0,28.06,-42.61,35.32,12.53,28309.62,-61.11
SW_EM,2018-08-26 04:24:09.131,2018-08-26 04-24-08,HK,2.5,EM_READY,47.23,59.1,408.952,0,0,27.94,-42.53,34.60,12.57,28483.25,-61.02
SW_EM,2018-08-26 04:24:39.209,2018-08-26 04-24-38,HK,2.5,EM_READY,51.80,59.1,408.696,0,0,27.88,-42.45,33.93,12.69,28648.21,-60.87
SW_EM,2018-08-26 04:25:09.256,2018-08-26 04-25-08,HK,2.5,EM_READY,48.60,58.5,408.588,0,0,27.75,-42.38,33.39,11.99,28783.96,-61.27
SW_EM,2018-08-26 04:25:39.254,2018-08-26 04-25-38,HK,2.5,EM_READY,52.40,58.5,408.34,0,0,27.69,-42.30,32.77,11.12,28943.01,-61.80
SW_EM,2018-08-26 04:26:09.317,2018-08-26 04-26-08,HK,2.5,EM_READY,55.73,59.1,408.028,0,0,27.63,-42.24,32.15,10.25,29104.40,-62.40
SW_EM,2018-08-26 04:26:39.277,2018-08-26 04-26-38,HK,2.5,EM_READY,52.08,58.0,407.728,0,0,27.50,-42.18,31.63,10.00,29240.47,-62.54
SW_EM,2018-08-26 04:27:09.345,2018-08-26 04-27-08,HK,2.5,EM_READY,57.27,58.5,407.324,0,0,27.38,-42.14,31.15,10.68,29369.31,-61.99
SW_EM,2018-08-26 04:27:39.411,2018-08-26 04-27-38,HK,2.5,EM_READY,51.03,58.0,406.748,0,0,27.25,-42.09,30.60,10.90,29520.69,-61.79
SW_EM,2018-08-26 04:28:09.463,2018-08-26 04-28-08,HK,2.5,EM_READY,48.41,58.5,406.688,0,0,27.19,-42.04,29.91,11.25,29713.54,-61.49
SW_EM,2018-08-26 04:28:39.525,2018-08-26 04-28-38,HK,2.5,EM_READY,52.10,58.0,406.044,0,0,27.13,-41.99,29.24,11.06,29905.03,-61.59
SW_EM,2018-08-26 04:29:09.573,2018-08-26 04-29-09,HK,2.5,EM_READY,58.13,58.0,406.04,0,0,27.00,-41.94,28.63,10.56,30082.44,-61.91
SW_EM,2018-08-26 04:29:39.612,2018-08-26 04-29-39,HK,2.5,EM_READY,75.00,58.0,405.876,0,0,26.94,-41.90,28.20,10.30,30209.26,-62.07
SW_EM,2018-08-26 04:30:09.671,2018-08-26 04-30-09,HK,2.5,EM_READY,61.90,58.0,405.364,0,0,26.81,-41.84,27.83,10.06,30320.28,-62.21
SW_EM,2018-08-26 04:30:39.619,2018-08-26 04-30-39,HK,2.5,EM_READY,64.29,58.0,405.076,0,0,26.75,-41.81,27.51,9.60,30417.52,-62.56
SW_EM,2018-08-26 04:31:09.726,2018-08-26 04-31-09,HK,2.5,EM_READY,72.22,58.0,404.86,0,0,26.63,-41.76,27.22,9.58,30509.11,-62.53
SW_EM,2018-08-26 04:31:39.714,2018-08-26 04-31-39,HK,2.5,EM_READY,52.38,56.9,404.68,0,0,26.56,-41.73,26.97,9.59,30585.22,-62.50
SW_EM,2018-08-26 04:32:09.775,2018-08-26 04-32-09,HK,2.5,EM_READY,56.00,56.9,403.836,0,0,26.50,-41.68,26.67,9.33,30681.46,-62.67
SW_EM,2018-08-26 04:32:39.627,2018-08-26 04-32-39,HK,2.5,EM_READY,50.00,57.5,403.804,0,0,26.44,-41.65,26.31,9.42,30793.80,-62.57
SW_EM,2018-08-26 04:33:09.804,2018-08-26 04-33-09,HK,2.5,EM_READY,54.22,56.9,404.0,0,0,26.31,-41.62,26.00,9.81,30893.90,-62.23
SW_EM,2018-08-26 04:33:39.821,2018-08-26 04-33-39,HK,2.5,EM_READY,47.44,57.5,403.456,0,0,26.19,-41.57,25.66,10.00,31005.33,-62.03
SW_EM,2018-08-26 04:34:09.891,2018-08-26 04-34-09,HK,2.5,EM_READY,61.36,56.9,402.984,0,0,26.13,-41.54,25.30,10.08,31126.54,-61.95
SW_EM,2018-08-26 04:34:39.631,2018-08-26 04-34-39,HK,2.5,EM_READY,57.14,56.9,402.524,0,0,26.00,-41.50,24.75,10.05,31308.67,-61.94
SW_EM,2018-08-26 04:35:09.960,2018-08-26 04-35-09,HK,2.5,EM_READY,50.00,56.9,402.744,0,0,25.94,-41.46,24.31,10.01,31460.28,-61.93
SW_EM,2018-08-26 04:35:40.047,2018-08-26 04-35-39,HK,2.5,EM_READY,60.69,56.9,402.364,0,0,25.88,-41.41,23.83,9.94,31629.17,-61.94
SW_EM,2018-08-26 04:36:10.102,2018-08-26 04-36-09,HK,2.5,EM_READY,58.55,56.9,401.752,0,0,25.75,-41.36,23.41,10.09,31780.96,-61.78
SW_EM,2018-08-26 04:36:39.646,2018-08-26 04-36-39,HK,2.5,EM_READY,55.69,56.9,401.1,0,0,25.69,-41.31,22.94,10.31,31952.22,-61.57
SW_EM,2018-08-26 04:37:10.008,2018-08-26 04-37-09,HK,2.5,EM_READY,55.83,56.9,400.936,0,0,25.63,-41.25,22.52,9.98,32106.77,-61.78
SW_EM,2018-08-26 04:37:40.085,2018-08-26 04-37-39,HK,2.5,EM_READY,41.36,56.9,400.66,0,0,25.50,-41.20,22.07,9.66,32276.52,-62.00
SW_EM,2018-08-26 04:38:10.152,2018-08-26 04-38-09,HK,2.5,EM_READY,56.32,56.9,400.388,0,0,25.38,-41.15,21.69,9.34,32422.38,-62.22
SW_EM,2018-08-26 04:38:39.674,2018-08-26 04-38-39,HK,2.5,EM_READY,61.62,56.4,399.564,0,0,25.31,-41.10,21.27,9.45,32586.50,-62.09
SW_EM,2018-08-26 04:39:10.085,2018-08-26 04-39-09,HK,2.5,EM_READY,55.07,56.9,399.416,0,0,25.25,-41.05,20.96,9.61,32711.96,-61.92
SW_EM,2018-08-26 04:39:40.172,2018-08-26 04-39-40,HK,2.5,EM_READY,52.94,56.9,399.256,0,0,25.19,-41.00,20.68,9.39,32824.95,-62.06
SW_EM,2018-08-26 04:40:10.204,2018-08-26 04-40-10,HK,2.5,EM_READY,57.03,56.4,399.276,0,0,25.06,-40.96,20.50,9.24,32899.00,-62.16
SW_EM,2018-08-26 04:40:39.706,2018-08-26 04-40-40,HK,2.5,EM_READY,55.33,56.9,399.068,0,0,25.00,-40.92,20.19,9.26,33028.63,-62.10
SW_EM,2018-08-26 04:41:10.559,2018-08-26 04-41-10,HK,2.5,EM_READY,55.97,56.4,398.44,0,0,24.94,-40.88,19.97,9.00,33119.96,-62.29
SW_EM,2018-08-26 04:41:40.603,2018-08-26 04-41-40,HK,2.5,EM_READY,51.41,55.8,398.184,0,0,24.88,-40.83,19.83,8.90,33181.10,-62.35
SW_EM,2018-08-26 04:42:10.170,2018-08-26 04-42-10,HK,2.5,EM_READY,52.73,56.4,398.084,0,0,24.81,-40.80,19.65,8.84,33255.21,-62.37
SW_EM,2018-08-26 04:42:39.708,2018-08-26 04-42-40,HK,2.5,EM_READY,55.97,56.4,396.704,0,0,24.69,-40.76,19.49,9.08,33324.30,-62.12
SW_EM,2018-08-26 04:43:10.724,2018-08-26 04-43-10,HK,2.5,EM_READY,52.19,56.4,397.14,0,0,24.63,-40.72,19.32,9.47,33400.33,-61.76
SW_EM,2018-08-26 04:43:40.754,2018-08-26 04-43-40,HK,2.5,EM_READY,49.13,55.8,396.572,0,0,24.56,-40.68,19.07,9.47,33510.79,-61.73
SW_EM,2018-08-26 04:44:10.204,2018-08-26 04-44-10,HK,2.5,EM_READY,50.34,55.8,396.332,0,0,24.50,-40.63,18.66,9.15,33693.34,-61.96
SW_EM,2018-08-26 04:44:39.711,2018-08-26 04-44-40,HK,2.5,EM_READY,53.82,55.8,396.24,0,0,24.38,-40.59,18.37,8.98,33826.60,-62.07
SW_EM,2018-08-26 04:45:11.029,2018-08-26 04-45-10,HK,2.5,EM_READY,54.05,55.8,396.064,0,0,24.31,-40.54,18.03,8.60,33983.94,-62.38
SW_EM,2018-08-26 04:45:41.064,2018-08-26 04-45-40,HK,2.5,EM_READY,53.69,55.8,395.768,0,0,24.25,-40.49,17.72,8.81,34126.87,-62.14
SW_EM,2018-08-26 04:46:11.096,2018-08-26 04-46-10,HK,2.5,EM_READY,52.37,55.8,395.684,0,0,24.19,-40.44,17.48,9.00,34245.31,-61.93
SW_EM,2018-08-26 04:47:00.499,2018-08-26 04-46-40,HK,2.5,EM_READY,57.99,55.8,394.564,0,0,24.13,-40.40,17.28,9.35,34341.80,-61.60
SW_EM,2018-08-26 04:47:10.515,2018-08-26 04-47-10,HK,2.5,EM_READY,53.41,54.8,394.66,0,0,24.00,-40.35,17.08,9.28,34437.27,-61.61
SW_EM,2018-08-26 04:47:40.596,2018-08-26 04-47-40,HK,2.5,EM_READY,53.10,55.3,394.404,0,0,23.88,-40.30,17.02,9.24,34490.73,-61.61
SW_EM,2018-08-26 04:48:11.502,2018-08-26 04-48-10,HK,2.5,EM_READY,100.00,55.8,394.112,0,0,23.88,-40.26,16.82,9.21,34566.59,-61.60
SW_EM,2018-08-26 04:48:50.038,2018-08-26 04-48-40,HK,2.5,EM_READY,64.29,55.8,394.092,0,0,23.81,-40.21,16.73,9.15,34615.71,-61.61
SW_EM,2018-08-26 04:49:11.257,2018-08-26 04-49-10,HK,2.5,EM_READY,67.39,55.3,394.14,0,0,23.75,-40.16,16.53,9.04,34715.95,-61.67
SW_EM,2018-08-26 04:49:41.327,2018-08-26 04-49-40,HK,2.5,EM_READY,61.36,54.8,393.472,0,0,23.63,-40.11,16.32,9.14,34823.44,-61.54
SW_EM,2018-08-26 04:50:11.560,2018-08-26 04-50-10,HK,2.5,EM_READY,64.18,54.8,393.064,0,0,23.56,-40.06,16.16,9.19,34904.73,-61.45
SW_EM,2018-08-26 04:51:00.102,2018-08-26 04-50-40,HK,2.5,EM_READY,59.09,54.8,392.06,0,0,23.56,-40.01,15.95,9.22,35017.09,-61.38
SW_EM,2018-08-26 04:51:11.343,2018-08-26 04-51-10,HK,2.5,EM_READY,58.82,54.8,392.304,0,0,23.44,-39.96,15.80,9.22,35094.84,-61.34
SW_EM,2018-08-26 04:51:41.487,2018-08-26 04-51-41,HK,2.5,EM_READY,60.98,54.8,392.376,0,0,23.38,-39.90,15.56,9.17,35227.31,-61.33
SW_EM,2018-08-26 04:52:11.494,2018-08-26 04-52-11,HK,2.5,EM_READY,56.52,54.8,392.304,0,0,23.31,-39.85,15.39,9.21,35315.91,-61.27
SW_EM,2018-08-26 04:52:50.063,2018-08-26 04-52-41,HK,2.5,EM_READY,50.00,54.8,391.752,0,0,23.25,-39.81,15.25,9.04,35396.45,-61.38
SW_EM,2018-08-26 04:53:11.581,2018-08-26 04-53-11,HK,2.5,EM_READY,50.98,55.3,391.632,0,0,23.13,-39.74,15.06,9.02,35497.74,-61.34
SW_EM,2018-08-26 04:53:41.665,2018-08-26 04-53-41,HK,2.5,EM_READY,49.57,53.7,391.08,0,0,23.06,-39.68,14.88,8.87,35600.98,-61.42
SW_EM,2018-08-26 04:54:11.663,2018-08-26 04-54-11,HK,2.5,EM_READY,51.41,54.8,390.732,0,0,23.00,-39.63,14.81,8.83,35639.17,-61.42
SW_EM,2018-08-26 04:55:00.171,2018-08-26 04-54-41,HK,2.5,EM_READY,52.87,55.3,390.092,0,0,23.00,-39.59,14.73,8.75,35690.08,-61.46
SW_EM,2018-08-26 04:55:11.805,2018-08-26 04-55-11,HK,2.5,EM_READY,49.11,54.2,390.112,0,0,22.88,-39.53,14.53,8.54,35802.61,-61.60
SW_EM,2018-08-26 04:55:41.945,2018-08-26 04-55-41,HK,2.5,EM_READY,48.90,54.2,390.176,0,0,22.81,-39.48,14.35,8.28,35905.32,-61.80
SW_EM,2018-08-26 04:56:11.999,2018-08-26 04-56-11,HK,2.5,EM_READY,52.38,53.7,389.532,0,0,22.75,-39.43,14.08,8.51,36068.13,-61.54
SW_EM,2018-08-26 04:56:50.110,2018-08-26 04-56-41,HK,2.5,EM_READY,51.37,54.2,389.256,0,0,22.69,-39.38,13.83,8.81,36217.10,-61.23
SW_EM,2018-08-26 04:57:12.059,2018-08-26 04-57-11,HK,2.5,EM_READY,53.40,53.7,389.292,0,0,22.63,-39.32,13.60,8.55,36357.91,-61.41
SW_EM,2018-08-26 04:57:42.141,2018-08-26 04-57-41,HK,2.5,EM_READY,54.93,54.2,388.972,0,0,22.56,-39.27,13.51,8.02,36417.21,-61.88
SW_EM,2018-08-26 04:58:12.232,2018-08-26 04-58-11,HK,2.5,EM_READY,49.32,53.7,388.664,0,0,22.50,-39.21,13.40,7.82,36482.51,-62.04
SW_EM,2018-08-26 04:58:39.900,2018-08-26 04-58-41,HK,2.5,EM_READY,57.72,54.8,387.932,0,0,22.50,-39.17,13.41,7.70,36480.50,-62.13
SW_EM,2018-08-26 04:59:12.277,2018-08-26 04-59-11,HK,2.5,EM_READY,54.04,54.2,388.112,0,0,22.38,-39.13,13.44,7.39,36462.60,-62.42
SW_EM,2018-08-26 04:59:42.327,2018-08-26 04-59-41,HK,2.5,EM_READY,53.31,53.7,388.06,0,0,22.38,-39.09,13.39,7.31,36493.73,-62.47
SW_EM,2018-08-26 05:00:12.406,2018-08-26 05-00-11,HK,2.5,EM_READY,55.35,53.7,387.516,0,0,22.25,-39.05,13.32,7.51,36535.25,-62.23
SW_EM,2018-08-26 05:00:39.938,2018-08-26 05-00-41,HK,2.5,EM_READY,53.09,54.2,387.036,0,0,22.19,-39.00,13.13,7.60,36654.06,-62.09
SW_EM,2018-08-26 05:01:12.595,2018-08-26 05-01-11,HK,2.5,EM_READY,54.09,53.7,386.944,0,0,22.13,-38.97,12.98,7.60,36751.42,-62.07
SW_EM,2018-08-26 05:01:42.647,2018-08-26 05-01-41,HK,2.5,EM_READY,54.18,53.7,386.564,0,0,22.13,-38.94,12.79,7.79,36879.88,-61.85
SW_EM,2018-08-26 05:02:12.660,2018-08-26 05-02-11,HK,2.5,EM_READY,57.62,53.7,386.284,0,0,22.00,-38.88,12.57,7.83,37021.64,-61.76
SW_EM,2018-08-26 05:02:39.938,2018-08-26 05-02-42,HK,2.5,EM_READY,51.42,53.7,385.344,0,0,22.00,-38.85,12.49,8.18,37076.63,-61.39
SW_EM,2018-08-26 05:03:12.806,2018-08-26 05-03-12,HK,2.5,EM_READY,53.91,53.7,385.548,0,0,21.94,-38.81,12.40,8.38,37140.16,-61.16
SW_EM,2018-08-26 05:03:42.837,2018-08-26 05-03-42,HK,2.5,EM_READY,55.46,53.7,385.712,0,0,21.88,-38.77,12.31,8.57,37204.15,-60.95
SW_EM,2018-08-26 05:04:12.850,2018-08-26 05-04-12,HK,2.5,EM_READY,49.42,53.7,385.136,0,0,21.81,-38.72,12.21,8.79,37266.58,-60.71
SW_EM,2018-08-26 05:04:39.978,2018-08-26 05-04-42,HK,2.5,EM_READY,52.08,53.2,384.912,0,0,21.81,-38.67,12.13,8.90,37322.66,-60.57
SW_EM,2018-08-26 05:05:12.811,2018-08-26 05-05-12,HK,2.5,EM_READY,51.08,53.7,384.26,0,0,21.69,-38.62,12.03,8.99,37397.44,-60.44
SW_EM,2018-08-26 05:05:42.851,2018-08-26 05-05-42,HK,2.5,EM_READY,70.00,53.2,383.868,0,0,21.63,-38.59,11.94,8.21,37459.25,-61.15
SW_EM,2018-08-26 05:06:12.939,2018-08-26 05-06-12,HK,2.5,EM_READY,55.56,53.2,383.952,0,0,21.56,-38.53,11.77,7.71,37580.58,-61.60
SW_EM,2018-08-26 05:06:39.984,2018-08-26 05-06-42,HK,2.5,EM_READY,58.97,53.7,383.384,0,0,21.50,-38.49,11.57,7.79,37723.88,-61.48
SW_EM,2018-08-26 05:07:12.981,2018-08-26 05-07-12,HK,2.5,EM_READY,60.87,53.2,383.696,0,0,21.50,-38.45,11.47,8.16,37800.22,-61.08
SW_EM,2018-08-26 05:07:43.039,2018-08-26 05-07-42,HK,2.5,EM_READY,61.54,53.2,382.94,0,0,21.44,-38.40,11.26,8.05,37950.70,-61.15
SW_EM,2018-08-26 05:08:13.116,2018-08-26 05-08-12,HK,2.5,EM_READY,65.63,53.2,383.112,0,0,21.38,-38.35,11.13,8.23,38051.54,-60.93
SW_EM,2018-08-26 05:08:40.007,2018-08-26 05-08-42,HK,2.5,EM_READY,71.25,52.6,382.7,0,0,21.31,-38.32,11.04,7.86,38117.22,-61.27
SW_EM,2018-08-26 05:09:13.232,2018-08-26 05-09-12,HK,2.5,EM_READY,54.65,52.6,382.68,0,0,21.25,-38.27,10.92,7.24,38214.33,-61.89
SW_EM,2018-08-26 05:09:43.263,2018-08-26 05-09-42,HK,2.5,EM_READY,47.19,52.6,382.556,0,0,21.19,-38.22,10.80,6.96,38302.25,-62.15
SW_EM,2018-08-26 05:10:13.264,2018-08-26 05-10-12,HK,2.5,EM_READY,50.00,53.2,382.284,0,0,21.13,-38.18,10.74,6.70,38348.18,-62.43
SW_EM,2018-08-26 05:10:40.048,2018-08-26 05-10-42,HK,2.5,EM_READY,63.24,53.7,382.096,0,0,21.13,-38.14,10.73,7.06,38357.08,-61.98
SW_EM,2018-08-26 05:11:13.308,2018-08-26 05-11-12,HK,2.5,EM_READY,48.78,52.6,382.16,0,0,21.06,-38.11,10.66,7.67,38412.45,-61.30
SW_EM,2018-08-26 05:11:43.305,2018-08-26 05-11-42,HK,2.5,EM_READY,51.43,52.6,381.976,0,0,21.00,-38.07,10.58,8.15,38476.38,-60.78
SW_EM,2018-08-26 05:12:13.285,2018-08-26 05-12-12,HK,2.5,EM_READY,57.43,52.1,381.736,0,0,20.94,-38.04,10.54,7.88,38511.35,-61.02
SW_EM,2018-08-26 05:12:40.058,2018-08-26 05-12-42,HK,2.5,EM_READY,55.92,52.1,381.308,0,0,20.94,-38.00,10.44,7.43,38592.71,-61.46
SW_EM,2018-08-26 05:13:13.398,2018-08-26 05-13-12,HK,2.5,EM_READY,57.67,52.6,381.332,0,0,20.81,-37.98,10.34,7.43,38672.13,-61.44
SW_EM,2018-08-26 05:13:43.484,2018-08-26 05-13-43,HK,2.5,EM_READY,60.12,52.6,381.224,0,0,20.81,-37.95,10.22,7.56,38767.07,-61.28
SW_EM,2018-08-26 05:14:13.584,2018-08-26 05-14-13,HK,2.5,EM_READY,52.02,52.1,381.208,0,0,20.75,-37.92,10.09,7.43,38877.85,-61.39
SW_EM,2018-08-26 05:15:00.424,2018-08-26 05-14-43,HK,2.5,EM_READY,50.00,53.2,380.22,0,0,20.69,-37.89,10.05,6.93,38908.23,-61.93
SW_EM,2018-08-26 05:15:13.656,2018-08-26 05-15-13,HK,2.5,EM_READY,47.14,52.1,380.72,0,0,20.63,-37.86,10.02,6.46,38941.04,-62.46
SW_EM,2018-08-26 05:15:43.705,2018-08-26 05-15-43,HK,2.5,EM_READY,59.57,52.6,380.812,0,0,20.56,-37.83,10.02,6.11,38939.29,-62.88
SW_EM,2018-08-26 05:16:13.765,2018-08-26 05-16-13,HK,2.5,EM_READY,52.47,52.6,380.36,0,0,20.56,-37.80,9.93,6.06,39012.23,-62.92
SW_EM,2018-08-26 05:16:50.359,2018-08-26 05-16-43,HK,2.5,EM_READY,48.12,51.5,380.068,0,0,20.50,-37.79,9.99,6.58,38961.55,-62.25
SW_EM,2018-08-26 05:17:13.833,2018-08-26 05-17-13,HK,2.5,EM_READY,54.58,51.5,379.52,0,0,20.50,-37.77,9.90,7.06,39036.95,-61.68
SW_EM,2018-08-26 05:17:43.898,2018-08-26 05-17-43,HK,2.5,EM_READY,48.86,51.5,379.168,0,0,20.44,-37.74,9.83,6.93,39098.16,-61.80
SW_EM,2018-08-26 05:18:13.969,2018-08-26 05-18-13,HK,2.5,EM_READY,52.21,51.5,379.216,0,0,20.31,-37.72,9.75,7.00,39164.61,-61.71
SW_EM,2018-08-26 05:19:00.427,2018-08-26 05-18-43,HK,2.5,EM_READY,51.42,52.1,378.248,0,0,20.38,-37.70,9.62,6.99,39280.63,-61.70
SW_EM,2018-08-26 05:19:14.006,2018-08-26 05-19-13,HK,2.5,EM_READY,52.03,52.1,378.168,0,0,20.25,-37.67,9.51,6.58,39374.86,-62.15
SW_EM,2018-08-26 05:19:44.065,2018-08-26 05-19-43,HK,2.5,EM_READY,50.35,52.1,377.984,0,0,20.19,-37.64,9.47,6.18,39417.46,-62.63
SW_EM,2018-08-26 05:20:14.095,2018-08-26 05-20-13,HK,2.5,EM_READY,50.00,52.1,377.892,0,0,20.13,-37.62,9.49,6.54,39393.13,-62.17
SW_EM,2018-08-26 05:20:44.091,2018-08-26 05-20-43,HK,2.5,EM_READY,53.16,51.5,377.472,0,0,20.13,-37.59,9.43,6.54,39446.58,-62.15
SW_EM,2018-08-26 05:21:17.949,2018-08-26 05-21-13,HK,2.5,EM_READY,53.29,51.5,377.164,0,0,20.06,-37.57,9.45,6.17,39430.18,-62.59
SW_EM,2018-08-26 05:21:44.212,2018-08-26 05-21-43,HK,2.5,EM_READY,51.39,52.1,376.868,0,0,20.06,-37.55,9.40,5.97,39476.88,-62.83
SW_EM,2018-08-26 05:22:14.305,2018-08-26 05-22-13,HK,2.5,EM_READY,52.82,52.1,376.776,0,0,20.00,-37.52,9.37,5.93,39505.57,-62.86
SW_EM,2018-08-26 05:22:44.286,2018-08-26 05-22-43,HK,2.5,EM_READY,54.89,51.5,376.528,0,0,19.94,-37.50,9.39,5.80,39486.28,-63.02
SW_EM,2018-08-26 05:23:28.126,2018-08-26 05-23-13,HK,2.5,EM_READY,53.82,51.5,375.688,0,0,19.88,-37.47,9.29,6.02,39576.14,-62.70
SW_EM,2018-08-26 05:23:44.441,2018-08-26 05-23-43,HK,2.5,EM_READY,66.67,51.5,375.532,0,0,19.88,-37.45,9.25,5.95,39615.54,-62.78
SW_EM,2018-08-26 05:24:14.490,2018-08-26 05-24-13,HK,2.5,EM_READY,71.43,50.5,375.364,0,0,19.75,-37.43,9.15,5.64,39706.72,-63.18
SW_EM,2018-08-26 05:24:44.495,2018-08-26 05-24-43,HK,2.5,EM_READY,57.89,51.5,375.356,0,0,19.75,-37.41,9.08,5.87,39767.31,-62.85
SW_EM,2018-08-26 05:25:18.032,2018-08-26 05-25-14,HK,2.5,EM_READY,58.06,51.5,374.96,0,0,19.75,-37.38,9.05,5.93,39795.59,-62.74
SW_EM,2018-08-26 05:25:44.550,2018-08-26 05-25-44,HK,2.5,EM_READY,54.72,51.5,374.648,0,0,19.69,-37.35,9.03,6.35,39818.40,-62.18
SW_EM,2018-08-26 05:26:14.667,2018-08-26 05-26-14,HK,2.5,EM_READY,49.12,51.5,374.368,0,0,19.63,-37.34,9.07,6.57,39780.42,-61.91
SW_EM,2018-08-26 05:26:44.743,2018-08-26 05-26-44,HK,2.5,EM_READY,48.48,51.5,374.004,0,0,19.63,-37.31,8.98,6.96,39857.04,-61.43
SW_EM,2018-08-26 05:27:32.331,2018-08-26 05-27-14,HK,2.5,EM_READY,50.00,52.6,373.088,0,0,19.56,-37.28,9.02,6.95,39826.00,-61.41
SW_EM,2018-08-26 05:27:44.806,2018-08-26 05-27-44,HK,2.5,EM_READY,56.10,51.5,373.18,0,0,19.50,-37.26,8.95,7.33,39889.00,-60.97
SW_EM,2018-08-26 05:28:14.821,2018-08-26 05-28-14,HK,2.5,EM_READY,44.44,51.5,372.896,0,0,19.50,-37.25,8.88,7.36,39954.93,-60.93
SW_EM,2018-08-26 05:28:44.871,2018-08-26 05-28-44,HK,2.5,EM_READY,50.51,51.5,372.688,0,0,19.44,-37.22,8.82,7.25,40016.11,-61.03
SW_EM,2018-08-26 05:29:22.357,2018-08-26 05-29-14,HK,2.5,EM_READY,57.66,51.0,372.356,0,0,19.38,-37.20,8.71,7.25,40120.37,-61.01
SW_EM,2018-08-26 05:29:44.892,2018-08-26 05-29-44,HK,2.5,EM_READY,52.94,51.5,372.324,0,0,19.31,-37.18,8.70,7.22,40129.49,-61.03
SW_EM,2018-08-26 05:30:14.902,2018-08-26 05-30-14,HK,2.5,EM_READY,54.14,51.5,371.756,0,0,19.31,-37.15,8.59,6.60,40233.99,-61.72
SW_EM,2018-08-26 05:30:44.962,2018-08-26 05-30-44,HK,2.5,EM_READY,58.70,51.5,371.456,0,0,19.31,-37.13,8.63,6.00,40195.69,-62.46
SW_EM,2018-08-26 05:31:32.420,2018-08-26 05-31-14,HK,2.5,EM_READY,57.24,51.5,370.716,0,0,19.19,-37.11,8.72,5.80,40108.99,-62.71
